# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 238456, 686751390, 345
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 239635, 690147628, 304
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 437083, 1258796498, 321
TTJets_DiLept_genMET-150, 2016, 1, 177465, 455197683, 384
TTZToLLNuNu_M-10, 2016, 1, 18282, 3578635, 377
TTZToLLNuNu_M-10, 2016, 1, 18283, 3578804, 594
TTZToLLNuNu_M-10, 2016, 1, 18286, 3579366, 304
TTZToLLNuNu_M-10, 2016, 1, 7392, 1446848, 325
TTZToLLNuNu_M-10, 2016, 1, 18259, 3574110, 304
TTZToLLNuNu_M-10, 2016, 1, 18260, 3574234, 532
TTZToLLNuNu_M-10, 2016, 1, 25209, 4934598, 514
TTZToLLNuNu_M-10, 2016, 1, 25327, 4957641, 311
TTZToLLNuNu_M-10, 2016, 1, 2489, 487136, 421
TTZToLLNuNu_M-10, 2016, 1, 2526, 494303, 321
TTZToLLNuNu_M-10, 2016, 1, 11283, 2208621, 528
TTZToLLNuNu_M-10, 2016, 1, 5132, 1004514, 377
TTZToLLNuNu_M-10, 2016, 1, 11651, 2280508, 345
TTZToLLNuNu_M-10, 2016, 1, 389, 76052, 598
TTZToLLNuNu_M-10, 2016, 1, 392, 76563, 415
TTZToLLNuNu_M-10, 2016, 1, 2487, 486698, 498
TTZToLLNuNu_M-10, 2016, 1, 16773, 3283279, 429
TTJets_DiLept_genMET-150, 2016, 1, 1629, 4176619, 325
TTZToLLNuNu_M-10, 2016, 1, 2600, 508794, 373
TTZToLLNuNu_M-10, 2016, 1, 18787, 3677460, 384
TTZToLLNuNu_M-10, 2016, 1, 23758, 4650544, 798
TTZToLLNuNu_M-10, 2016, 1, 4108, 804024, 374
TTZToLLNuNu_M-10, 2016, 1, 12483, 2443549, 311
TTZToLLNuNu_M-10, 2016, 1, 6445, 1261476, 570
ZJetsToNuNu_HT-400To600, 2016, 1, 53957, 109207503, 400
ZJetsToNuNu_HT-600To800, 2016, 1, 16051, 26750738, 443
TTZToLLNuNu_M-10, 2016, 1, 20493, 4011440, 364
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 453061, 1159833850, 335
ZJetsToNuNu_HT-400To600, 2016, 1, 9405, 19033761, 396
TTZToLLNuNu_M-10, 2016, 1, 2549, 498807, 391
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 305886, 880949670, 368
TTZToLLNuNu_M-10, 2016, 1, 7373, 1443115, 306
TTZToLLNuNu_M-10, 2016, 1, 20770, 4065689, 488
ZJetsToNuNu_HT-400To600, 2016, 1, 39367, 79679111, 385
TTZToLLNuNu_M-10, 2016, 1, 18179, 3558388, 422
TTZToLLNuNu_M-10, 2016, 1, 18705, 3661411, 316
TTZToLLNuNu_M-10, 2016, 1, 18705, 3661415, 377
TTZToLLNuNu_M-10, 2016, 1, 18706, 3661564, 415
WJetsToLNu_HT-800To1200, 2016, 1, 52509, 90447607, 483
TTZToLLNuNu_M-10, 2016, 1, 16640, 3257155, 448
TTZToLLNuNu_M-10, 2016, 1, 16640, 3257181, 315
TTZToLLNuNu_M-10, 2016, 1, 384, 75123, 360
TTZToLLNuNu_M-10, 2016, 1, 2213, 433067, 382
ZJetsToNuNu_HT-600To800, 2016, 1, 37643, 62738265, 320
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 305359, 879433672, 306
TTZToLLNuNu_M-10, 2016, 1, 11117, 2176092, 314
TTZToLLNuNu_M-10, 2016, 1, 16741, 3276918, 425
TTJets_DiLept_genMET-150, 2016, 1, 101507, 260363127, 327
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 464292, 1337160946, 376
TTZToLLNuNu_M-10, 2016, 1, 2512, 491610, 426
TTZToLLNuNu_M-10, 2016, 1, 17062, 3339728, 321
TTZToLLNuNu_M-10, 2016, 1, 10912, 2135857, 416
TTZToLLNuNu_M-10, 2016, 1, 17095, 3346359, 441
TTZToLLNuNu_M-10, 2016, 1, 18660, 3652554, 450
TTZToLLNuNu_M-10, 2016, 1, 18660, 3652691, 618
TTZToLLNuNu_M-10, 2016, 1, 8450, 1654030, 328
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 436874, 1118396528, 360
TTZToLLNuNu_M-10, 2016, 1, 16865, 3301142, 432
TTZToLLNuNu_M-10, 2016, 1, 19045, 3728002, 309
TTZToLLNuNu_M-10, 2016, 1, 19047, 3728383, 305
TTZToLLNuNu_M-10, 2016, 1, 19099, 3738533, 399
TTZToLLNuNu_M-10, 2016, 1, 4885, 956098, 423
TTZToLLNuNu_M-10, 2016, 1, 17097, 3346608, 451
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 324791, 935396380, 378
ZJetsToNuNu_HT-400To600, 2016, 1, 2576, 5212515, 335
TTZToLLNuNu_M-10, 2016, 1, 6591, 1290018, 342
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 431560, 1104791224, 313
TTZToLLNuNu_M-10, 2016, 1, 6592, 1290228, 404
WJetsToLNu_HT-800To1200, 2016, 1, 29010, 49969576, 455
TTJets_DiLept_genMET-150, 2016, 1, 125767, 322589935, 393
TTZToLLNuNu_M-10, 2016, 1, 3766, 737115, 325
TTZToLLNuNu_M-10, 2016, 1, 10334, 2022850, 367
ZJetsToNuNu_HT-400To600, 2016, 1, 39285, 79512020, 326
TTZToLLNuNu_M-10, 2016, 1, 10335, 2023033, 315
TTJets_DiLept_genMET-150, 2016, 1, 38370, 98416871, 310
ZJetsToNuNu_HT-400To600, 2016, 1, 10433, 21115788, 318
TTZToLLNuNu_M-10, 2016, 1, 15314, 2997531, 355
ZJetsToNuNu_HT-800To1200, 2016, 1, 7308, 13686051, 771
TTZToLLNuNu_M-10, 2016, 1, 3027, 592518, 352
TTZToLLNuNu_M-10, 2016, 1, 3028, 592726, 344
TTZToLLNuNu_M-10, 2016, 1, 5718, 1119303, 385
TTZToLLNuNu_M-10, 2016, 1, 5705, 1116640, 415
TTZToLLNuNu_M-10, 2016, 1, 12893, 2523662, 375
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 375483, 1081388519, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 316921, 912731510, 451
TTZToLLNuNu_M-10, 2016, 1, 15913, 3114803, 347
TTZToLLNuNu_M-10, 2016, 1, 21334, 4176066, 363
TTZToLLNuNu_M-10, 2016, 1, 9279, 1816347, 309
TTZToLLNuNu_M-10, 2016, 1, 9305, 1821303, 474
TTZToLLNuNu_M-10, 2016, 1, 9308, 1821988, 331
TTZToLLNuNu_M-10, 2016, 1, 7292, 1427308, 309
TTZToLLNuNu_M-10, 2016, 1, 7874, 1541200, 409
TTZToLLNuNu_M-10, 2016, 1, 7875, 1541380, 404
TTZToLLNuNu_M-10, 2016, 1, 7875, 1541544, 999
TTZToLLNuNu_M-10, 2016, 1, 7095, 1388737, 397
TTZToLLNuNu_M-10, 2016, 1, 13499, 2642346, 312
ZJetsToNuNu_HT-400To600, 2016, 1, 22714, 45971914, 386
ZJetsToNuNu_HT-600To800, 2016, 1, 2589, 4314138, 315
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 364295, 1049169157, 304
TTZToLLNuNu_M-10, 2016, 1, 7861, 1538726, 342
TTZToLLNuNu_M-10, 2016, 1, 9089, 1779069, 336
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 369911, 946972157, 336
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 371242, 950379175, 308
TTZToLLNuNu_M-10, 2016, 1, 2992, 585551, 756
TTZToLLNuNu_M-10, 2016, 1, 7911, 1548589, 330
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 378838, 969825203, 368
ZJetsToNuNu_HT-800To1200, 2016, 1, 7285, 13642013, 575
TTZToLLNuNu_M-10, 2016, 1, 9140, 1788994, 336
TTJets_DiLept_genMET-150, 2016, 1, 98110, 251651613, 345
TTZToLLNuNu_M-10, 2016, 1, 9421, 1844112, 685
ZJetsToNuNu_HT-600To800, 2016, 1, 5075, 8458226, 352
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 374900, 959741491, 320
TTZToLLNuNu_M-10, 2016, 1, 17708, 3466237, 376
TTZToLLNuNu_M-10, 2016, 1, 17781, 3480497, 427
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 463575, 1186749973, 327
TTZToLLNuNu_M-10, 2016, 1, 30290, 5929210, 313
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 374484, 1078512979, 310
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 374930, 1079796237, 327
TTZToLLNuNu_M-10, 2016, 1, 16034, 3138602, 316
TTZToLLNuNu_M-10, 2016, 1, 16034, 3138664, 303
TTZToLLNuNu_M-10, 2016, 1, 1040, 203481, 308
ZJetsToNuNu_HT-600To800, 2016, 1, 13097, 21827343, 462
TTJets_DiLept_genMET-150, 2016, 1, 12808, 32850482, 302
TTZToLLNuNu_M-10, 2016, 1, 22084, 4322927, 594
TTZToLLNuNu_M-10, 2016, 1, 23641, 4627585, 372
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 392471, 1130315269, 346
TTZToLLNuNu_M-10, 2016, 1, 9549, 1869153, 474
TTJets_DiLept_genMET-150, 2016, 1, 206106, 528659569, 313
TTZToLLNuNu_M-10, 2016, 1, 3138, 614238, 318
TTZToLLNuNu_M-10, 2016, 1, 4824, 944279, 342
ZJetsToNuNu_HT-400To600, 2016, 1, 46517, 94149709, 418
TTZToLLNuNu_M-10, 2016, 1, 5439, 1064574, 485
TTZToLLNuNu_M-10, 2016, 1, 11575, 2265705, 435
TTZToLLNuNu_M-10, 2016, 1, 1310, 256401, 309
ZJetsToNuNu_HT-600To800, 2016, 1, 8614, 14355626, 639
TTZToLLNuNu_M-10, 2016, 1, 7092, 1388228, 377
TTZToLLNuNu_M-10, 2016, 1, 17556, 3436409, 414
ZJetsToNuNu_HT-400To600, 2016, 1, 40625, 82225505, 358
TTZToLLNuNu_M-10, 2016, 1, 11562, 2263252, 551
ZJetsToNuNu_HT-400To600, 2016, 1, 18089, 36611963, 381
TTZToLLNuNu_M-10, 2016, 1, 682, 133317, 329
TTZToLLNuNu_M-10, 2016, 1, 4764, 932376, 325
TTJets_DiLept_genMET-150, 2016, 1, 143128, 367121404, 350
TTZToLLNuNu_M-10, 2016, 1, 7819, 1530501, 417
TTZToLLNuNu_M-10, 2016, 1, 11679, 2286132, 487
ZJetsToNuNu_HT-400To600, 2016, 1, 32906, 66601041, 496
TTZToLLNuNu_M-10, 2016, 1, 763, 149226, 383
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 388653, 1119319073, 318
TTZToLLNuNu_M-10, 2016, 1, 9835, 1925174, 361
ZJetsToNuNu_HT-400To600, 2016, 1, 52962, 107193744, 389
ZJetsToNuNu_HT-400To600, 2016, 1, 40681, 82338111, 363
TTZToLLNuNu_M-10, 2016, 1, 3119, 610552, 397
TTZToLLNuNu_M-10, 2016, 1, 6852, 1341102, 341
TTZToLLNuNu_M-10, 2016, 1, 6852, 1341104, 576
ZJetsToNuNu_HT-400To600, 2016, 1, 13780, 27889360, 347
TTZToLLNuNu_M-10, 2016, 1, 820, 160416, 357
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 458524, 1173820232, 317
TTZToLLNuNu_M-10, 2016, 1, 9661, 1891001, 306
TTZToLLNuNu_M-10, 2016, 1, 21900, 4286816, 352
TTZToLLNuNu_M-10, 2016, 1, 25325, 4957209, 419
TTZToLLNuNu_M-10, 2016, 1, 3263, 638740, 447
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 460069, 1177774592, 320
TTZToLLNuNu_M-10, 2016, 1, 1582, 309492, 300
TTZToLLNuNu_M-10, 2016, 1, 9526, 1864577, 302
ZJetsToNuNu_HT-400To600, 2016, 1, 11613, 23505213, 503
TTZToLLNuNu_M-10, 2016, 1, 3626, 709720, 325
TTZToLLNuNu_M-10, 2016, 1, 13784, 2698171, 301
TTZToLLNuNu_M-10, 2016, 1, 24183, 4733736, 531
TTZToLLNuNu_M-10, 2016, 1, 3718, 727752, 310
TTZToLLNuNu_M-10, 2016, 1, 11334, 2218546, 549
TTZToLLNuNu_M-10, 2016, 1, 11426, 2236458, 326
TTZToLLNuNu_M-10, 2016, 1, 11461, 2243314, 510
TTZToLLNuNu_M-10, 2016, 1, 12003, 2349440, 345
TTZToLLNuNu_M-10, 2016, 1, 5625, 1100943, 314
WJetsToLNu_HT-600To800, 2016, 1, 86806, 194228308, 531
TTZToLLNuNu_M-10, 2016, 1, 27979, 5476742, 513
TTZToLLNuNu_M-10, 2016, 1, 1707, 334072, 309
TTZToLLNuNu_M-10, 2016, 1, 3916, 766427, 492
TTZToLLNuNu_M-10, 2016, 1, 13589, 2659878, 323
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 470259, 1203861032, 311
TTZToLLNuNu_M-10, 2016, 1, 9604, 1879820, 328
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 342986, 987799008, 321
TTZToLLNuNu_M-10, 2016, 1, 16030, 3137806, 367
TTZToLLNuNu_M-10, 2016, 1, 16218, 3174508, 401
TTZToLLNuNu_M-10, 2016, 1, 11412, 2233740, 441
TTJets_SingleLeptFromTbar, 2016, 1, 119667, 98485953, 311
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 343859, 990312137, 428
TTZToLLNuNu_M-10, 2016, 1, 13496, 2641673, 316
TTZToLLNuNu_M-10, 2016, 1, 10463, 2048077, 359
TTZToLLNuNu_M-10, 2016, 1, 13730, 2687569, 379
ZJetsToNuNu_HT-400To600, 2016, 1, 32262, 65298159, 305
TTZToLLNuNu_M-10, 2016, 1, 25905, 5070827, 354
TTZToLLNuNu_M-10, 2016, 1, 26083, 5105670, 395
TTZToLLNuNu_M-10, 2016, 1, 7680, 1503296, 322
TTZToLLNuNu_M-10, 2016, 1, 9753, 1909026, 420
TTZToLLNuNu_M-10, 2016, 1, 9753, 1909147, 411
TTZToLLNuNu_M-10, 2016, 1, 9754, 1909165, 323
TTZToLLNuNu_M-10, 2016, 1, 24112, 4719876, 308
TTZToLLNuNu_M-10, 2016, 1, 3688, 721836, 318
TTZToLLNuNu_M-10, 2016, 1, 16010, 3133897, 311
TTZToLLNuNu_M-10, 2016, 1, 11317, 2215113, 452
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 460034, 1324896459, 356
ZJetsToNuNu_HT-800To1200, 2016, 1, 15640, 29290858, 935
TTZToLLNuNu_M-10, 2016, 1, 13680, 2677774, 424
TTZToLLNuNu_M-10, 2016, 1, 16182, 3167567, 411
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 427137, 1230153910, 346
ZJetsToNuNu_HT-600To800, 2016, 1, 13510, 22515915, 527
WJetsToLNu_HT-600To800, 2016, 1, 35336, 79063205, 461
TTJets_DiLept_genMET-150, 2016, 1, 243764, 625252120, 337
ZJetsToNuNu_HT-400To600, 2016, 1, 24621, 49831557, 397
TTZToLLNuNu_M-10, 2016, 1, 12837, 2220733, 336
TTZToLLNuNu_M-10, 2016, 1, 7336, 1269108, 324
TTZToLLNuNu_M-10, 2016, 1, 10988, 1900933, 457
WJetsToLNu_HT-600To800, 2016, 1, 7511, 16805504, 578
TTZToLLNuNu_M-10, 2016, 1, 328, 56622, 579
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 491474, 1258173145, 301
TTZToLLNuNu_M-10, 2016, 1, 361, 62430, 436
TTZToLLNuNu_M-10, 2016, 1, 593, 102528, 302
TTZToLLNuNu_M-10, 2016, 1, 1697, 293454, 421
TTZToLLNuNu_M-10, 2016, 1, 10942, 1892907, 320
TTZToLLNuNu_M-10, 2016, 1, 28144, 4868896, 373
TTZToLLNuNu_M-10, 2016, 1, 32354, 5597242, 313
TTZToLLNuNu_M-10, 2016, 1, 5711, 987935, 505
TTJets_DiLept_genMET-150, 2016, 1, 197760, 507253034, 304
TTZToLLNuNu_M-10, 2016, 1, 24790, 4288567, 642
TTZToLLNuNu_M-10, 2016, 1, 25870, 4475467, 349
TTZToLLNuNu_M-10, 2016, 1, 25264, 4370546, 535
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 378948, 1091370029, 377
TTZToLLNuNu_M-10, 2016, 1, 372, 64307, 461
TTZToLLNuNu_M-10, 2016, 1, 10092, 1745847, 467
ZJetsToNuNu_HT-600To800, 2016, 1, 1174, 1956204, 624
TTZToLLNuNu_M-10, 2016, 1, 21348, 3693117, 332
ZJetsToNuNu_HT-400To600, 2016, 1, 39478, 79903417, 322
TTZToLLNuNu_M-10, 2016, 1, 21867, 3782877, 322
TTZToLLNuNu_M-10, 2016, 1, 32334, 5593761, 398
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 401774, 1157108007, 319
TTZToLLNuNu_M-10, 2016, 1, 21530, 3724614, 420
TTZToLLNuNu_M-10, 2016, 1, 25266, 4370907, 336
TTZToLLNuNu_M-10, 2016, 1, 29634, 5126646, 328
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 379361, 971162641, 334
ZJetsToNuNu_HT-800To1200, 2016, 1, 3349, 6270519, 321
ZJetsToNuNu_HT-600To800, 2016, 1, 5956, 9925644, 536
ZJetsToNuNu_HT-400To600, 2016, 1, 2722, 5508558, 444
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 420258, 1210341630, 356
TTZToLLNuNu_M-10, 2016, 1, 22731, 3932350, 596
TTZToLLNuNu_M-10, 2016, 1, 24468, 4232883, 319
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 458269, 1173167913, 302
TTZToLLNuNu_M-10, 2016, 1, 29658, 5130766, 554
ZJetsToNuNu_HT-400To600, 2016, 1, 2165, 4380563, 387
ZJetsToNuNu_HT-600To800, 2016, 1, 5027, 8377279, 319
TTZToLLNuNu_M-10, 2016, 1, 1903, 329075, 345
TTJets_SingleLeptFromT, 2016, 1, 61538, 51455644, 308
ZJetsToNuNu_HT-400To600, 2016, 1, 17031, 34469467, 335
ZJetsToNuNu_HT-800To1200, 2016, 1, 1633, 3057360, 452
TTZToLLNuNu_M-10, 2016, 1, 3548, 613679, 346
TTZToLLNuNu_M-10, 2016, 1, 3599, 622602, 316
TTZToLLNuNu_M-10, 2016, 1, 3599, 622605, 350
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 457695, 1171696950, 411
TTZToLLNuNu_M-10, 2016, 1, 5425, 938407, 459
ZJetsToNuNu_HT-400To600, 2016, 1, 15002, 30363485, 321
TTZToLLNuNu_M-10, 2016, 1, 5437, 940516, 364
ZJetsToNuNu_HT-400To600, 2016, 1, 47764, 96673586, 305
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 50380, 145094236, 306
TTZToLLNuNu_M-10, 2016, 1, 3108, 537681, 373
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 472762, 1210268779, 319
TTZToLLNuNu_M-10, 2016, 1, 5418, 937234, 321
TTZToLLNuNu_M-10, 2016, 1, 6868, 1188037, 558
TTZToLLNuNu_M-10, 2016, 1, 12138, 2099763, 688
TTZToLLNuNu_M-10, 2016, 1, 25483, 4408441, 303
TTZToLLNuNu_M-10, 2016, 1, 19348, 3347040, 462
ZJetsToNuNu_HT-600To800, 2016, 1, 5820, 9699581, 336
TTZToLLNuNu_M-10, 2016, 1, 5822, 1007109, 385
ZJetsToNuNu_HT-400To600, 2016, 1, 27316, 55286604, 316
TTZToLLNuNu_M-10, 2016, 1, 12098, 2092951, 323
ZJetsToNuNu_HT-600To800, 2016, 1, 9401, 15668445, 393
ZJetsToNuNu_HT-600To800, 2016, 1, 26808, 44679038, 432
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 159535, 459459361, 301
TTJets_SingleLeptFromT, 2016, 1, 235979, 197317554, 338
TTZToLLNuNu_M-10, 2016, 1, 11836, 2047614, 337
TTZToLLNuNu_M-10, 2016, 1, 11445, 1979943, 460
TTZToLLNuNu_M-10, 2016, 1, 9775, 1690987, 407
ZJetsToNuNu_HT-400To600, 2016, 1, 58282, 117962511, 421
ZJetsToNuNu_HT-600To800, 2016, 1, 18026, 30042614, 389
TTZToLLNuNu_M-10, 2016, 1, 1764, 305169, 309
TTZToLLNuNu_M-10, 2016, 1, 7130, 1233419, 405
TTZToLLNuNu_M-10, 2016, 1, 9146, 1582120, 427
TTZToLLNuNu_M-10, 2016, 1, 11897, 2058180, 341
TTZToLLNuNu_M-10, 2016, 1, 26940, 4660550, 647
TTZToLLNuNu_M-10, 2016, 1, 1968, 340400, 321
TTZToLLNuNu_M-10, 2016, 1, 5856, 1013073, 484
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 459008, 1175058767, 343
TTZToLLNuNu_M-10, 2016, 1, 7524, 1301545, 303
TTZToLLNuNu_M-10, 2016, 1, 5231, 904826, 457
TTZToLLNuNu_M-10, 2016, 1, 15305, 2647723, 334
TTZToLLNuNu_M-10, 2016, 1, 3310, 572631, 362
TTZToLLNuNu_M-10, 2016, 1, 27643, 4782129, 311
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 122423, 352577395, 320
TTZToLLNuNu_M-10, 2016, 1, 14831, 2565714, 313
TTZToLLNuNu_M-10, 2016, 1, 2096, 362611, 385
TTZToLLNuNu_M-10, 2016, 1, 3936, 680830, 336
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 14766, 42524921, 302
TTZToLLNuNu_M-10, 2016, 1, 4736, 819242, 332
WJetsToLNu_HT-600To800, 2016, 1, 22787, 50985366, 368
ZJetsToNuNu_HT-400To600, 2016, 1, 51311, 103852277, 348
TTZToLLNuNu_M-10, 2016, 1, 1979, 342306, 301
TTZToLLNuNu_M-10, 2016, 1, 1980, 342446, 335
TTZToLLNuNu_M-10, 2016, 1, 2116, 366005, 312
TTZToLLNuNu_M-10, 2016, 1, 3524, 609701, 335
TTZToLLNuNu_M-10, 2016, 1, 12188, 2108464, 354
TTZToLLNuNu_M-10, 2016, 1, 13460, 2328472, 536
TTZToLLNuNu_M-10, 2016, 1, 24254, 4195937, 307
TTZToLLNuNu_M-10, 2016, 1, 5832, 1008835, 354
TTZToLLNuNu_M-10, 2016, 1, 12074, 2088752, 558
TTZToLLNuNu_M-10, 2016, 1, 12109, 2094877, 305
TTZToLLNuNu_M-10, 2016, 1, 12087, 2091043, 308
ZJetsToNuNu_HT-600To800, 2016, 1, 38495, 64157086, 520
TTZToLLNuNu_M-10, 2016, 1, 30478, 5272536, 325
TTZToLLNuNu_M-10, 2016, 1, 30478, 5272591, 330
TTZToLLNuNu_M-10, 2016, 1, 6683, 1156041, 340
TTZToLLNuNu_M-10, 2016, 1, 14400, 2491105, 317
TTZToLLNuNu_M-10, 2016, 1, 22826, 3948948, 448
TTZToLLNuNu_M-10, 2016, 1, 2110, 364949, 305
TTZToLLNuNu_M-10, 2016, 1, 26960, 4664093, 381
TTZToLLNuNu_M-10, 2016, 1, 16804, 2907043, 301
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 529824, 1356348988, 379
TTZToLLNuNu_M-10, 2016, 1, 26837, 4642829, 323
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 516546, 1322357277, 413
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 516930, 1323339141, 328
TTZToLLNuNu_M-10, 2016, 1, 24947, 4315877, 328
TTZToLLNuNu_M-10, 2016, 1, 18628, 3222543, 323
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 518479, 1327304815, 317
TTZToLLNuNu_M-10, 2016, 1, 18629, 3222798, 582
TTZToLLNuNu_M-10, 2016, 1, 28744, 4972656, 366
TTZToLLNuNu_M-10, 2016, 1, 3515, 608024, 421
TTZToLLNuNu_M-10, 2016, 1, 3516, 608233, 321
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 525493, 1345261627, 381
TTZToLLNuNu_M-10, 2016, 1, 3717, 642975, 510
TTZToLLNuNu_M-10, 2016, 1, 5809, 1004941, 324
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 535000, 1369597480, 308
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 546626, 1399361037, 541
TTZToLLNuNu_M-10, 2016, 1, 5892, 1019247, 389
TTZToLLNuNu_M-10, 2016, 1, 10840, 1875164, 490
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 120084, 345839194, 373
ZJetsToNuNu_HT-400To600, 2016, 1, 20651, 41797718, 351
ZJetsToNuNu_HT-400To600, 2016, 1, 24169, 48916885, 352
ZJetsToNuNu_HT-400To600, 2016, 1, 8480, 17162570, 318
WJetsToLNu_HT-600To800, 2016, 1, 31735, 71005124, 361
ZJetsToNuNu_HT-600To800, 2016, 1, 18622, 31035393, 584
TTZToLLNuNu_M-10, 2016, 1, 30640, 5300562, 469
TTZToLLNuNu_M-10, 2016, 1, 30642, 5300954, 402
TTZToLLNuNu_M-10, 2016, 1, 20277, 3507877, 328
TTZToLLNuNu_M-10, 2016, 1, 30139, 5214030, 425
ZJetsToNuNu_HT-800To1200, 2016, 1, 13485, 25254674, 436
TTZToLLNuNu_M-10, 2016, 1, 5974, 1033520, 368
TTZToLLNuNu_M-10, 2016, 1, 20148, 3485486, 346
TTZToLLNuNu_M-10, 2016, 1, 7997, 1383430, 322
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 545970, 1397681532, 306
TTZToLLNuNu_M-10, 2016, 1, 6095, 1054320, 334
WJetsToLNu_HT-800To1200, 2016, 1, 5305, 9557914, 349
WJetsToLNu_HT-600To800, 2016, 1, 40809, 91307967, 413
TTZToLLNuNu_M-10, 2016, 1, 7902, 1366982, 319
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 544298, 1393401456, 342
TTZToLLNuNu_M-10, 2016, 1, 9855, 1704871, 453
TTZToLLNuNu_M-10, 2016, 1, 15877, 2746594, 384
TTZToLLNuNu_M-10, 2016, 1, 4156, 718982, 305
TTZToLLNuNu_M-10, 2016, 1, 6185, 1069974, 356
WJetsToLNu_HT-600To800, 2016, 1, 68424, 153098073, 330
TTZToLLNuNu_M-10, 2016, 1, 6188, 1070434, 414
TTZToLLNuNu_M-10, 2016, 1, 16463, 2848148, 300
ZJetsToNuNu_HT-400To600, 2016, 1, 19341, 39146578, 645
TTZToLLNuNu_M-10, 2016, 1, 7255, 1255113, 324
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 482301, 1389024513, 391
ZJetsToNuNu_HT-600To800, 2016, 1, 40049, 66747185, 320
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 2081, 5325539, 440
TTZToLLNuNu_M-10, 2016, 1, 21272, 3679956, 377
TTZToLLNuNu_M-10, 2016, 1, 9084, 1571451, 329
TTZToLLNuNu_M-10, 2016, 1, 14987, 2592758, 321
TTZToLLNuNu_M-10, 2016, 1, 21151, 3658959, 444
TTZToLLNuNu_M-10, 2016, 1, 8990, 1555293, 414
TTZToLLNuNu_M-10, 2016, 1, 11281, 1951463, 392
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 331836, 955685730, 379
ZJetsToNuNu_HT-400To600, 2016, 1, 20186, 40856340, 373
TTJets_SingleLeptFromT_genMET-150, 2016, 1, 333527, 960555908, 405
TTZToLLNuNu_M-10, 2016, 1, 10653, 1842924, 467
TTZToLLNuNu_M-10, 2016, 1, 10754, 1860458, 393
TTZToLLNuNu_M-10, 2016, 1, 11109, 1921814, 360
TTJets_SingleLeptFromTbar_genMET-150, 2016, 1, 1903, 4869357, 362
ZJetsToNuNu_HT-600To800, 2016, 1, 3835, 6390719, 335
TTZToLLNuNu_M-10, 2016, 1, 14147, 2447408, 535
TTZToLLNuNu_M-10, 2016, 1, 14733, 2548789, 321
