# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
ZH_HToBB_ZToNuNu_M125, 2017, 1, 29510, 2950938, 324
ZH_HToBB_ZToNuNu_M125, 2017, 1, 2392, 239106, 414
ZH_HToBB_ZToNuNu_M125, 2017, 1, 4327, 432670, 426
ZH_HToBB_ZToNuNu_M125, 2017, 1, 20278, 2027723, 345
WZTo1L1Nu2Q, 2017, 1, 10313, 10958915, 624
ZH_HToBB_ZToNuNu_M125, 2017, 1, 29782, 2978179, 306
ZH_HToBB_ZToNuNu_M125, 2017, 1, 15047, 1504659, 616
WZTo1L1Nu2Q, 2017, 1, 27611, 29341028, 304
ZH_HToBB_ZToNuNu_M125, 2017, 1, 23710, 2370950, 434
ZH_HToBB_ZToNuNu_M125, 2017, 1, 8243, 824228, 354
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 129715, 853260131, 315
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 110352, 725891768, 447
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 123825, 814518905, 433
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 86728, 574483216, 340
ZH_HToBB_ZToNuNu_M125, 2017, 1, 19387, 1938609, 303
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 98973, 655596753, 398
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 111303, 737269743, 314
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 125618, 832091424, 385
ZH_HToBB_ZToNuNu_M125, 2017, 1, 4223, 422280, 525
ZH_HToBB_ZToNuNu_M125, 2017, 1, 17154, 1715337, 322
ZH_HToBB_ZToNuNu_M125, 2017, 1, 15810, 1580943, 339
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 105683, 700041868, 324
WJetsToLNu_HT-800To1200, 2017, 1, 100889, 100888530, 590
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 9197, 60917596, 313
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 56854, 373983440, 316
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 147348, 969251804, 304
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 91531, 606297556, 349
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 107816, 709209018, 330
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 83778, 554942745, 377
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 135970, 900660847, 357
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 150488, 996826255, 311
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 27638, 181801770, 338
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 159161, 1054279083, 402
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 166925, 1105708703, 336
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 97389, 645101222, 516
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 155989, 1026095390, 414
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 131382, 870271321, 354
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 114270, 751666978, 344
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 134475, 884573736, 372
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 136748, 899526680, 301
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 173039, 1138247099, 328
WJetsToLNu_HT-800To1200, 2017, 1, 125133, 125132493, 328
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 56991, 377505722, 417
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 19873, 130720539, 343
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 118405, 784314523, 308
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 109010, 722079078, 337
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 134102, 882121407, 393
WJetsToLNu_HT-800To1200, 2017, 1, 51317, 51316591, 369
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 122335, 810341437, 563
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 122110, 808850078, 323
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 23354, 154694656, 310
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 111295, 737217016, 356
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 110154, 729657946, 333
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 42914, 284258263, 301
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 141036, 927734083, 312
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 6321, 41866551, 301
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 65271, 432354701, 373
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 98626, 653293426, 326
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 62227, 409326055, 309
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 154340, 1015245860, 331
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 27452, 180577149, 332
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 18547, 121998123, 355
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 12322, 81053062, 318
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 114612, 753911630, 357
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 39485, 259729697, 317
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 140369, 923340732, 308
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 130322, 857252711, 302
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 145969, 960182319, 447
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 130395, 857733929, 329
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 20247, 133179257, 334
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 146431, 963219614, 377
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 86920, 571753995, 314
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 37668, 247775014, 321
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 168151, 1106090768, 324
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 103563, 681234286, 353
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 129219, 849996119, 489
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 153974, 1012835361, 322
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 93551, 615376877, 301
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 87014, 572372948, 318
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 105389, 693243923, 347
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 122576, 806303432, 313
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 131165, 862802439, 333
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 51028, 335658413, 303
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 44933, 295566720, 300
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 42604, 280248002, 332
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 144561, 950917854, 366
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 80019, 526364614, 318
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 42216, 277693954, 472
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 7876, 51802563, 389
