# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
TTZToLLNuNu_M-10, 2017, 1, 9730, 7281362, 377
TTZToLLNuNu_M-10, 2017, 1, 3199, 2393312, 456
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 70870, 466181538, 311
TTZToLLNuNu_M-10, 2017, 1, 2632, 1969071, 540
TTZToLLNuNu_M-10, 2017, 1, 2633, 1970087, 415
TTJets_DiLept_genMET-150, 2017, 1, 30116, 181418550, 315
TTZToQQ, 2017, 1, 6112, 7350284, 306
TTZToLLNuNu_M-10, 2017, 1, 2623, 1962438, 492
ZJetsToNuNu_HT-400To600, 2017, 1, 7068, 60918718, 416
TTZToLLNuNu_M-10, 2017, 1, 2623, 1962915, 458
ZJetsToNuNu_HT-200To400, 2017, 1, 15355, 104517164, 330
TTZToLLNuNu_M-10, 2017, 1, 2645, 1979596, 365
TTZToQQ, 2017, 1, 7721, 8959422, 434
ZJetsToNuNu_HT-400To600, 2017, 1, 2517, 21690971, 390
ZJetsToNuNu_HT-200To400, 2017, 1, 17839, 121423404, 364
TTZToLLNuNu_M-10, 2017, 1, 2649, 1982124, 313
TTZToLLNuNu_M-10, 2017, 1, 2987, 2235703, 333
TTZToQQ, 2017, 1, 4717, 4554464, 470
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 159439, 1056117961, 392
ZJetsToNuNu_HT-400To600, 2017, 1, 8986, 77455797, 329
ZJetsToNuNu_HT-200To400, 2017, 1, 8633, 58759682, 308
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 136178, 902040316, 372
ZJetsToNuNu_HT-600To800, 2017, 1, 194, 1743394, 329
TTZToLLNuNu_M-10, 2017, 1, 2674, 2000958, 303
TTZToLLNuNu_M-10, 2017, 1, 2675, 2002117, 358
TTZToLLNuNu_M-10, 2017, 1, 2654, 1986532, 316
TTZToLLNuNu_M-10, 2017, 1, 2656, 1987777, 403
ZJetsToNuNu_HT-400To600, 2017, 1, 7055, 60806214, 320
ttHTobb_M125, 2017, 1, 6302, 6097658, 326
TTZToLLNuNu_M-10, 2017, 1, 2659, 1989998, 327
TTZToLLNuNu_M-10, 2017, 1, 2773, 2074679, 421
TTZToLLNuNu_M-10, 2017, 1, 2779, 2079427, 478
TTZToLLNuNu_M-10, 2017, 1, 2789, 2087143, 349
TTJets_DiLept_genMET-150, 2017, 1, 29901, 180118999, 302
TTZToLLNuNu_M-10, 2017, 1, 2692, 2014187, 393
TTZToLLNuNu_M-10, 2017, 1, 2692, 2014320, 331
TTZToLLNuNu_M-10, 2017, 1, 2693, 2014793, 338
TTZToLLNuNu_M-10, 2017, 1, 2693, 2014983, 327
TTZToLLNuNu_M-10, 2017, 1, 2882, 2157168, 370
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 41283, 273453655, 409
TTZToLLNuNu_M-10, 2017, 1, 3730, 2791454, 302
TTJets_DiLept_genMET-150, 2017, 1, 31899, 192157107, 354
ttHTobb_M125, 2017, 1, 6011, 5816632, 315
TTZToLLNuNu_M-10, 2017, 1, 2749, 2056451, 413
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 101951, 670631510, 344
ZJetsToNuNu_HT-400To600, 2017, 1, 889, 7660544, 376
ZJetsToNuNu_HT-400To600, 2017, 1, 2247, 19362500, 321
TTZToLLNuNu_M-10, 2017, 1, 2758, 2063294, 473
ZJetsToNuNu_HT-600To800, 2017, 1, 630, 5667076, 360
ttHTobb_M125, 2017, 1, 2519, 2437413, 346
TTJets_DiLept_genMET-150, 2017, 1, 39090, 235476237, 301
TTZToLLNuNu_M-10, 2017, 1, 2872, 2148843, 374
ZJetsToNuNu_HT-400To600, 2017, 1, 3935, 33913038, 433
TTZToLLNuNu_M-10, 2017, 1, 2906, 2175128, 347
TTZToLLNuNu_M-10, 2017, 1, 2929, 2191548, 451
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 116365, 765444395, 309
ttHTobb_M125, 2017, 1, 1251, 1209926, 306
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 45942, 304318021, 314
TTZToLLNuNu_M-10, 2017, 1, 2935, 2195905, 424
TTZToLLNuNu_M-10, 2017, 1, 2935, 2196345, 460
TTZToQQ, 2017, 1, 2285, 4048961, 404
TTZToLLNuNu_M-10, 2017, 1, 2936, 2197142, 429
ZJetsToNuNu_HT-600To800, 2017, 1, 417, 3751443, 609
TTZToLLNuNu_M-10, 2017, 1, 3754, 2809067, 313
TTZToLLNuNu_M-10, 2017, 1, 3755, 2810172, 390
TTZToLLNuNu_M-10, 2017, 1, 3755, 2810242, 305
ttHTobb_M125, 2017, 1, 2124, 2055284, 334
TTZToLLNuNu_M-10, 2017, 1, 3979, 2977584, 390
TTZToLLNuNu_M-10, 2017, 1, 4356, 3259631, 301
TTJets_DiLept_genMET-150, 2017, 1, 35878, 216126868, 349
TTZToLLNuNu_M-10, 2017, 1, 4648, 3478388, 366
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 36099, 239113884, 346
TTZToLLNuNu_M-10, 2017, 1, 2827, 2115519, 307
TTZToLLNuNu_M-10, 2017, 1, 2837, 2122583, 375
ttHTobb_M125, 2017, 1, 2593, 2508951, 527
ZJetsToNuNu_HT-400To600, 2017, 1, 411, 3537920, 369
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 25330, 166619454, 341
TTZToLLNuNu_M-10, 2017, 1, 2837, 2123366, 432
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 38293, 253648264, 415
ttHTobb_M125, 2017, 1, 8020, 7760008, 356
ZJetsToNuNu_HT-200To400, 2017, 1, 27081, 184338640, 339
TTZToLLNuNu_M-10, 2017, 1, 2950, 2207228, 308
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 103105, 678222978, 373
ttHTobb_M125, 2017, 1, 4224, 4086599, 316
TTZToLLNuNu_M-10, 2017, 1, 3865, 2892556, 354
ttHTobb_M125, 2017, 1, 1480, 1431304, 315
TTZToLLNuNu_M-10, 2017, 1, 3871, 2896238, 323
ZJetsToNuNu_HT-200To400, 2017, 1, 23585, 160538264, 316
TTZToLLNuNu_M-10, 2017, 1, 4105, 3071499, 363
ttHTobb_M125, 2017, 1, 1618, 1564725, 307
TTZToLLNuNu_M-10, 2017, 1, 4124, 3086305, 303
TTJets_DiLept_genMET-150, 2017, 1, 57540, 346617955, 313
ttHTobb_M125, 2017, 1, 1761, 1703912, 384
TTZToLLNuNu_M-10, 2017, 1, 2852, 2133969, 315
TTZToLLNuNu_M-10, 2017, 1, 2849, 2131775, 337
ZJetsToNuNu_HT-600To800, 2017, 1, 5062, 45600893, 370
TTZToLLNuNu_M-10, 2017, 1, 3469, 2595944, 321
TTZToLLNuNu_M-10, 2017, 1, 3470, 2596315, 368
ZJetsToNuNu_HT-600To800, 2017, 1, 5127, 46181957, 335
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 28153, 186479822, 341
TTZToLLNuNu_M-10, 2017, 1, 3859, 2887640, 324
ZJetsToNuNu_HT-400To600, 2017, 1, 9644, 83124796, 515
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 112312, 738786434, 319
TTZToLLNuNu_M-10, 2017, 1, 3878, 2901805, 426
ZJetsToNuNu_HT-400To600, 2017, 1, 4624, 39854811, 381
TTZToLLNuNu_M-10, 2017, 1, 4123, 3085146, 320
TTZToLLNuNu_M-10, 2017, 1, 4112, 3076996, 355
ZJetsToNuNu_HT-200To400, 2017, 1, 13235, 90086260, 317
TTZToLLNuNu_M-10, 2017, 1, 4156, 3109656, 367
TTZToLLNuNu_M-10, 2017, 1, 4156, 3109850, 346
TTJets_DiLept_genMET-150, 2017, 1, 96196, 579479419, 307
TTZToQQ, 2017, 1, 3356, 3355846, 352
ttHTobb_M125, 2017, 1, 1564, 1512673, 312
ZJetsToNuNu_HT-600To800, 2017, 1, 5476, 49328491, 390
TTZToLLNuNu_M-10, 2017, 1, 5170, 3868392, 427
TTJets_DiLept_genMET-150, 2017, 1, 95599, 575886286, 361
TTZToLLNuNu_M-10, 2017, 1, 5170, 3868703, 554
TTZToLLNuNu_M-10, 2017, 1, 5172, 3870317, 374
TTZToLLNuNu_M-10, 2017, 1, 5252, 3930239, 303
ttHTobb_M125, 2017, 1, 1366, 1321659, 339
TTZToLLNuNu_M-10, 2017, 1, 5197, 3888466, 357
ZJetsToNuNu_HT-200To400, 2017, 1, 26092, 177602439, 308
TTZToLLNuNu_M-10, 2017, 1, 3101, 2320348, 336
TTZToLLNuNu_M-10, 2017, 1, 3097, 2316912, 366
TTZToLLNuNu_M-10, 2017, 1, 3097, 2317260, 375
TTZToLLNuNu_M-10, 2017, 1, 3098, 2318799, 321
TTJets_DiLept_genMET-150, 2017, 1, 94689, 570401218, 314
ZJetsToNuNu_HT-600To800, 2017, 1, 1763, 15876403, 397
TTZToLLNuNu_M-10, 2017, 1, 3196, 2391811, 498
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 175222, 1160665858, 314
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 175344, 1161478058, 333
ttHTobb_M125, 2017, 1, 3279, 3172475, 321
TTZToLLNuNu_M-10, 2017, 1, 4790, 3584564, 306
ZJetsToNuNu_HT-600To800, 2017, 1, 1790, 16125999, 477
TTZToLLNuNu_M-10, 2017, 1, 4771, 3570479, 404
TTZToLLNuNu_M-10, 2017, 1, 4772, 3571291, 355
ZJetsToNuNu_HT-200To400, 2017, 1, 9275, 63130012, 327
ttHTobb_M125, 2017, 1, 1858, 1797133, 302
TTZToLLNuNu_M-10, 2017, 1, 4784, 3579603, 370
TTZToQQ, 2017, 1, 10, 9451, 382
TTZToLLNuNu_M-10, 2017, 1, 4784, 3580447, 405
TTZToLLNuNu_M-10, 2017, 1, 5132, 3840722, 333
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 30000, 198714427, 319
TTZToLLNuNu_M-10, 2017, 1, 5152, 3855140, 302
TTZToLLNuNu_M-10, 2017, 1, 5152, 3855444, 309
TTZToLLNuNu_M-10, 2017, 1, 5153, 3855860, 476
TTZToQQ, 2017, 1, 437, 436269, 469
TTZToLLNuNu_M-10, 2017, 1, 3438, 2572750, 308
TTZToLLNuNu_M-10, 2017, 1, 3503, 2621527, 382
TTZToLLNuNu_M-10, 2017, 1, 3506, 2623361, 310
TTZToLLNuNu_M-10, 2017, 1, 3506, 2623934, 382
TTJets_DiLept_genMET-150, 2017, 1, 53616, 322979641, 303
TTZToLLNuNu_M-10, 2017, 1, 3517, 2631907, 608
ZJetsToNuNu_HT-400To600, 2017, 1, 7030, 60595679, 302
TTZToLLNuNu_M-10, 2017, 1, 3524, 2637531, 363
TTZToLLNuNu_M-10, 2017, 1, 4520, 3382749, 300
ZJetsToNuNu_HT-400To600, 2017, 1, 7700, 66366779, 359
TTZToLLNuNu_M-10, 2017, 1, 4523, 3384239, 313
ttHTobb_M125, 2017, 1, 6483, 6272644, 448
TTZToLLNuNu_M-10, 2017, 1, 4528, 3388162, 394
ttHTobb_M125, 2017, 1, 6514, 6302783, 338
ZJetsToNuNu_HT-600To800, 2017, 1, 4600, 41438023, 381
TTZToLLNuNu_M-10, 2017, 1, 3514, 2629849, 313
TTZToLLNuNu_M-10, 2017, 1, 4573, 3421435, 329
ZJetsToNuNu_HT-400To600, 2017, 1, 6771, 58364062, 309
TTJets_DiLept_genMET-150, 2017, 1, 36387, 219193630, 430
TTZToLLNuNu_M-10, 2017, 1, 3623, 2711102, 464
TTZToLLNuNu_M-10, 2017, 1, 3670, 2745983, 435
TTZToLLNuNu_M-10, 2017, 1, 3671, 2746942, 457
TTZToLLNuNu_M-10, 2017, 1, 3671, 2747444, 386
TTZToLLNuNu_M-10, 2017, 1, 3671, 2747588, 307
TTZToLLNuNu_M-10, 2017, 1, 9216, 6896575, 373
TTZToLLNuNu_M-10, 2017, 1, 9220, 6899015, 336
TTZToLLNuNu_M-10, 2017, 1, 9220, 6899766, 311
TTZToLLNuNu_M-10, 2017, 1, 9220, 6899818, 352
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 36414, 241203061, 387
TTZToQQ, 2017, 1, 8225, 9388962, 300
ttHTobb_M125, 2017, 1, 1553, 1502815, 308
ttHTobb_M125, 2017, 1, 1567, 1515592, 492
TTJets_DiLept_genMET-150, 2017, 1, 53002, 319283637, 339
TTZToLLNuNu_M-10, 2017, 1, 9347, 6994932, 330
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 33645, 222861244, 447
ZJetsToNuNu_HT-1200To2500, 2017, 1, 135, 1304838, 360
TTZToLLNuNu_M-10, 2017, 1, 9361, 7004583, 411
ZJetsToNuNu_HT-600To800, 2017, 1, 5640, 50806145, 589
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 2862, 18823997, 313
TTZToLLNuNu_M-10, 2017, 1, 10574, 7912698, 419
TTZToLLNuNu_M-10, 2017, 1, 10574, 7912858, 317
TTJets_DiLept_genMET-150, 2017, 1, 36756, 221417897, 318
TTZToLLNuNu_M-10, 2017, 1, 10575, 7913536, 304
TTZToLLNuNu_M-10, 2017, 1, 9286, 6949021, 352
TTZToLLNuNu_M-10, 2017, 1, 9287, 6950155, 430
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 45502, 301403126, 303
TTZToLLNuNu_M-10, 2017, 1, 9568, 7159307, 330
ZJetsToNuNu_HT-600To800, 2017, 1, 4751, 42796618, 410
TTZToLLNuNu_M-10, 2017, 1, 9568, 7159998, 398
TTZToLLNuNu_M-10, 2017, 1, 9539, 7138381, 349
ttHTobb_M125, 2017, 1, 4604, 4454674, 362
ZJetsToNuNu_HT-400To600, 2017, 1, 4924, 42439600, 301
TTZToLLNuNu_M-10, 2017, 1, 10018, 7496612, 301
TTZToLLNuNu_M-10, 2017, 1, 10019, 7497958, 475
TTZToLLNuNu_M-10, 2017, 1, 10020, 7498153, 311
TTJets_DiLept_genMET-150, 2017, 1, 93579, 563717864, 378
ZJetsToNuNu_HT-200To400, 2017, 1, 6040, 41112854, 369
ZJetsToNuNu_HT-400To600, 2017, 1, 2248, 19369231, 370
TTZToLLNuNu_M-10, 2017, 1, 4207, 3148195, 373
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 20379, 134051439, 318
TTZToLLNuNu_M-10, 2017, 1, 4339, 3246988, 311
TTZToLLNuNu_M-10, 2017, 1, 5350, 4003050, 346
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 41667, 275998362, 333
TTZToLLNuNu_M-10, 2017, 1, 5351, 4004376, 539
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 103851, 683127410, 400
TTZToLLNuNu_M-10, 2017, 1, 5501, 4116105, 306
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 100269, 659563697, 322
TTZToLLNuNu_M-10, 2017, 1, 4760, 3562085, 326
TTZToLLNuNu_M-10, 2017, 1, 4210, 3150107, 386
TTZToLLNuNu_M-10, 2017, 1, 4220, 3157720, 389
ZJetsToNuNu_HT-200To400, 2017, 1, 12849, 87458600, 303
TTZToLLNuNu_M-10, 2017, 1, 4220, 3158429, 318
TTZToLLNuNu_M-10, 2017, 1, 4351, 3256200, 343
TTZToLLNuNu_M-10, 2017, 1, 4466, 3342080, 356
TTJets_DiLept_genMET-150, 2017, 1, 71936, 433339945, 330
ZJetsToNuNu_HT-1200To2500, 2017, 1, 263, 2548560, 583
TTZToLLNuNu_M-10, 2017, 1, 4555, 3408036, 315
TTJets_DiLept_genMET-150, 2017, 1, 73723, 444103944, 382
TTJets_DiLept_genMET-150, 2017, 1, 82934, 499589972, 407
TTZToLLNuNu_M-10, 2017, 1, 4715, 3528722, 453
ZJetsToNuNu_HT-800To1200, 2017, 1, 806, 5664709, 435
TTJets_DiLept_genMET-150, 2017, 1, 84371, 508246041, 420
ZJetsToNuNu_HT-600To800, 2017, 1, 861, 7753429, 511
TTZToLLNuNu_M-10, 2017, 1, 5552, 4154861, 325
TTZToLLNuNu_M-10, 2017, 1, 5564, 4163771, 341
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 127106, 836101747, 351
ZJetsToNuNu_HT-400To600, 2017, 1, 6083, 52433608, 363
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 33445, 221534564, 321
TTZToLLNuNu_M-10, 2017, 1, 9353, 6999103, 370
TTZToLLNuNu_M-10, 2017, 1, 4030, 3015115, 319
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 53561, 354783521, 302
TTZToLLNuNu_M-10, 2017, 1, 4030, 3015539, 306
TTJets_DiLept_genMET-150, 2017, 1, 77003, 463863077, 318
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 99167, 652318433, 356
TTZToLLNuNu_M-10, 2017, 1, 4037, 3021032, 306
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 31423, 208139640, 327
ZJetsToNuNu_HT-400To600, 2017, 1, 7293, 62859592, 312
ttHTobb_M125, 2017, 1, 1769, 1710941, 320
ZJetsToNuNu_HT-200To400, 2017, 1, 10304, 70136520, 323
TTJets_DiLept_genMET-150, 2017, 1, 98359, 592511774, 423
TTZToLLNuNu_M-10, 2017, 1, 4136, 3095069, 613
TTZToLLNuNu_M-10, 2017, 1, 4143, 3100300, 333
TTZToLLNuNu_M-10, 2017, 1, 4153, 3108022, 317
TTZToLLNuNu_M-10, 2017, 1, 4666, 3491317, 560
TTZToLLNuNu_M-10, 2017, 1, 4666, 3491389, 402
TTZToLLNuNu_M-10, 2017, 1, 4667, 3492773, 618
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 45815, 303473276, 312
TTZToLLNuNu_M-10, 2017, 1, 4661, 3487870, 383
TTZToQQ, 2017, 1, 3481, 3378343, 331
TTZToLLNuNu_M-10, 2017, 1, 4669, 3493285, 315
TTZToLLNuNu_M-10, 2017, 1, 4723, 3533845, 391
ZJetsToNuNu_HT-400To600, 2017, 1, 2024, 17444650, 402
ZJetsToNuNu_HT-600To800, 2017, 1, 300, 2696366, 361
ttHTobb_M125, 2017, 1, 2012, 1946913, 341
TTZToLLNuNu_M-10, 2017, 1, 4654, 3482509, 335
ZJetsToNuNu_HT-400To600, 2017, 1, 3814, 32874977, 308
TTZToQQ, 2017, 1, 894, 2660797, 459
TTZToLLNuNu_M-10, 2017, 1, 5903, 4417272, 532
ZJetsToNuNu_HT-400To600, 2017, 1, 8531, 73530902, 413
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 1459, 9596838, 365
ZJetsToNuNu_HT-400To600, 2017, 1, 3410, 29387872, 335
TTJets_DiLept_genMET-150, 2017, 1, 83144, 500857940, 345
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 33741, 223500085, 300
TTZToLLNuNu_M-10, 2017, 1, 4636, 3468843, 317
ttHTobb_M125, 2017, 1, 7060, 6831630, 500
TTZToLLNuNu_M-10, 2017, 1, 5032, 3765248, 314
TTZToLLNuNu_M-10, 2017, 1, 5155, 3856912, 353
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 47137, 312232084, 326
TTZToLLNuNu_M-10, 2017, 1, 5191, 3884565, 333
TTZToLLNuNu_M-10, 2017, 1, 5192, 3885222, 442
TTJets_DiLept_genMET-150, 2017, 1, 92488, 557145993, 341
TTZToLLNuNu_M-10, 2017, 1, 5227, 3911202, 342
ZJetsToNuNu_HT-400To600, 2017, 1, 4435, 38225579, 408
TTJets_SingleLeptFromTbar, 2017, 1, 40979, 167149332, 331
TTZToLLNuNu_M-10, 2017, 1, 5228, 3912731, 502
ZJetsToNuNu_HT-200To400, 2017, 1, 21587, 146939177, 311
ZJetsToNuNu_HT-800To1200, 2017, 1, 2673, 18797404, 738
TTZToLLNuNu_M-10, 2017, 1, 5229, 3912977, 432
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 52881, 350280545, 345
TTZToLLNuNu_M-10, 2017, 1, 5363, 4013178, 341
TTJets_DiLept_genMET-150, 2017, 1, 98786, 595084129, 322
ZJetsToNuNu_HT-800To1200, 2017, 1, 2681, 18855100, 591
TTZToLLNuNu_M-10, 2017, 1, 5585, 4179922, 497
TTZToLLNuNu_M-10, 2017, 1, 6220, 4654516, 340
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 54311, 359753155, 491
TTZToLLNuNu_M-10, 2017, 1, 6487, 4854308, 315
TTZToLLNuNu_M-10, 2017, 1, 6488, 4855376, 479
TTZToLLNuNu_M-10, 2017, 1, 6488, 4855480, 407
TTZToLLNuNu_M-10, 2017, 1, 7480, 5596910, 348
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 112056, 737099868, 320
TTZToLLNuNu_M-10, 2017, 1, 7480, 5597718, 322
TTZToLLNuNu_M-10, 2017, 1, 5168, 3867050, 350
TTZToLLNuNu_M-10, 2017, 1, 5166, 3865725, 313
ttHTobb_M125, 2017, 1, 2055, 1988366, 308
TTZToLLNuNu_M-10, 2017, 1, 5174, 3872285, 346
TTZToLLNuNu_M-10, 2017, 1, 5211, 3899397, 315
TTZToLLNuNu_M-10, 2017, 1, 5203, 3893819, 385
TTZToLLNuNu_M-10, 2017, 1, 5204, 3893928, 321
TTZToLLNuNu_M-10, 2017, 1, 5213, 3900649, 631
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 68073, 450911767, 477
TTJets_DiLept_genMET-150, 2017, 1, 92724, 558563881, 341
ZJetsToNuNu_HT-600To800, 2017, 1, 3834, 34536553, 364
TTZToLLNuNu_M-10, 2017, 1, 8159, 6105542, 313
TTZToLLNuNu_M-10, 2017, 1, 8159, 6106125, 304
TTZToLLNuNu_M-10, 2017, 1, 5285, 3954828, 319
ZJetsToNuNu_HT-400To600, 2017, 1, 3398, 29282281, 558
ttHTobb_M125, 2017, 1, 2010, 1944543, 447
ZJetsToNuNu_HT-600To800, 2017, 1, 1882, 16952688, 435
TTZToLLNuNu_M-10, 2017, 1, 5289, 3957780, 373
TTZToLLNuNu_M-10, 2017, 1, 5299, 3964769, 360
ttHTobb_M125, 2017, 1, 5524, 5345027, 351
TTZToLLNuNu_M-10, 2017, 1, 5299, 3965221, 331
TTZToLLNuNu_M-10, 2017, 1, 5300, 3965836, 346
TTZToLLNuNu_M-10, 2017, 1, 5308, 3971515, 340
TTZToLLNuNu_M-10, 2017, 1, 5324, 3983804, 418
ttHTobb_M125, 2017, 1, 3334, 3225513, 354
ttHTobb_M125, 2017, 1, 3335, 3226543, 302
ZJetsToNuNu_HT-1200To2500, 2017, 1, 105, 1012134, 826
ZJetsToNuNu_HT-400To600, 2017, 1, 3911, 33707822, 312
ZJetsToNuNu_HT-400To600, 2017, 1, 4329, 37312617, 345
TTZToLLNuNu_M-10, 2017, 1, 5807, 4345228, 457
TTZToLLNuNu_M-10, 2017, 1, 5807, 4345442, 417
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 64858, 429617898, 310
TTJets_DiLept_genMET-150, 2017, 1, 83455, 502731617, 301
ZJetsToNuNu_HT-200To400, 2017, 1, 11250, 76577918, 303
TTZToLLNuNu_M-10, 2017, 1, 8793, 6579995, 559
TTZToLLNuNu_M-10, 2017, 1, 8917, 6672235, 305
TTZToLLNuNu_M-10, 2017, 1, 8919, 6674247, 338
TTZToLLNuNu_M-10, 2017, 1, 8920, 6674626, 460
ZJetsToNuNu_HT-400To600, 2017, 1, 7916, 68227612, 488
ZJetsToNuNu_HT-200To400, 2017, 1, 15361, 104556006, 303
ZJetsToNuNu_HT-200To400, 2017, 1, 25052, 170529994, 335
TTZToLLNuNu_M-10, 2017, 1, 8949, 6696751, 386
TTZToLLNuNu_M-10, 2017, 1, 8957, 6703046, 381
TTZToLLNuNu_M-10, 2017, 1, 8957, 6703292, 537
TTZToLLNuNu_M-10, 2017, 1, 9787, 7324028, 414
TTZToLLNuNu_M-10, 2017, 1, 9784, 7321067, 409
TTZToLLNuNu_M-10, 2017, 1, 9786, 7323175, 527
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 113767, 748357785, 343
TTZToLLNuNu_M-10, 2017, 1, 9766, 7308130, 319
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 76448, 506385336, 304
TTZToLLNuNu_M-10, 2017, 1, 9767, 7308682, 412
TTZToLLNuNu_M-10, 2017, 1, 9689, 7250362, 326
TTZToLLNuNu_M-10, 2017, 1, 9689, 7250564, 438
TTZToLLNuNu_M-10, 2017, 1, 9689, 7250746, 427
TTZToLLNuNu_M-10, 2017, 1, 9690, 7251334, 644
TTZToLLNuNu_M-10, 2017, 1, 9682, 7244845, 329
TTZToLLNuNu_M-10, 2017, 1, 9682, 7244957, 347
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 121141, 796860368, 316
TTZToLLNuNu_M-10, 2017, 1, 10301, 7708138, 391
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 69732, 461898387, 343
TTZToLLNuNu_M-10, 2017, 1, 10376, 7764837, 345
TTJets_DiLept_genMET-150, 2017, 1, 61088, 367991615, 305
TTZToLLNuNu_M-10, 2017, 1, 10654, 7972213, 634
TTZToLLNuNu_M-10, 2017, 1, 10656, 7974037, 324
TTZToLLNuNu_M-10, 2017, 1, 10511, 7865279, 329
ZJetsToNuNu_HT-400To600, 2017, 1, 1574, 13566039, 407
TTZToLLNuNu_M-10, 2017, 1, 5669, 4242500, 337
TTZToLLNuNu_M-10, 2017, 1, 5669, 4242516, 322
ttHTobb_M125, 2017, 1, 4, 3155, 314
TTZToLLNuNu_M-10, 2017, 1, 9251, 6922425, 385
TTZToLLNuNu_M-10, 2017, 1, 9251, 6922772, 302
ZJetsToNuNu_HT-400To600, 2017, 1, 5952, 51302647, 306
TTZToLLNuNu_M-10, 2017, 1, 7562, 5658857, 346
TTZToLLNuNu_M-10, 2017, 1, 6983, 5225816, 406
TTZToLLNuNu_M-10, 2017, 1, 9619, 7197979, 336
TTZToLLNuNu_M-10, 2017, 1, 9620, 7198602, 508
ZJetsToNuNu_HT-600To800, 2017, 1, 5544, 49944873, 315
TTZToLLNuNu_M-10, 2017, 1, 6626, 4958454, 387
TTZToLLNuNu_M-10, 2017, 1, 7015, 5249561, 395
TTZToLLNuNu_M-10, 2017, 1, 7016, 5250583, 548
ZJetsToNuNu_HT-600To800, 2017, 1, 3820, 34407638, 554
TTZToLLNuNu_M-10, 2017, 1, 7540, 5641943, 424
TTZToLLNuNu_M-10, 2017, 1, 7541, 5642888, 359
TTZToLLNuNu_M-10, 2017, 1, 7541, 5642941, 308
TTZToLLNuNu_M-10, 2017, 1, 8167, 6111449, 322
TTJets_DiLept_genMET-150, 2017, 1, 61410, 369932116, 322
TTZToLLNuNu_M-10, 2017, 1, 8179, 6120697, 367
TTZToLLNuNu_M-10, 2017, 1, 7556, 5654337, 397
TTZToLLNuNu_M-10, 2017, 1, 7557, 5655067, 685
TTZToLLNuNu_M-10, 2017, 1, 7711, 5770327, 426
TTZToLLNuNu_M-10, 2017, 1, 7711, 5770528, 501
TTZToLLNuNu_M-10, 2017, 1, 7859, 5881192, 326
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 15682, 103153490, 328
TTJets_SingleLeptFromTbar_genMET-150, 2017, 1, 78506, 520023497, 302
ZJetsToNuNu_HT-400To600, 2017, 1, 7553, 65102075, 351
ZJetsToNuNu_HT-400To600, 2017, 1, 7553, 65102239, 369
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 30559, 201011296, 373
TTJets_SingleLeptFromT_genMET-150, 2017, 1, 4049, 26630742, 337
TTJets_DiLept_genMET-150, 2017, 1, 93034, 560431023, 300
ZJetsToNuNu_HT-200To400, 2017, 1, 7034, 47878028, 304
TTJets_DiLept_genMET-150, 2017, 1, 56478, 340222370, 395
ZJetsToNuNu_HT-400To600, 2017, 1, 9507, 81947816, 374
