# SampleName, Year, RunNumber, LumiBlockNumber, EventNumber, MET
DATA, 2018, 315512, 574, 469283891, 323
DATA, 2018, 320809, 562, 811140543, 368
DATA, 2018, 316187, 1218, 1654175764, 499
DATA, 2018, 321051, 302, 407502498, 302
DATA, 2018, 321068, 700, 1037636925, 547
DATA, 2018, 322356, 496, 930619354, 332
DATA, 2018, 322605, 23, 42799812, 434
DATA, 2018, 325001, 309, 546013816, 305
DATA, 2018, 325001, 481, 879771042, 483
DATA, 2018, 321457, 756, 1217046711, 337
DATA, 2018, 321434, 534, 871036070, 337
DATA, 2018, 321831, 106, 154470201, 302
DATA, 2018, 322079, 425, 753948563, 308
DATA, 2018, 321218, 920, 1366246816, 392
DATA, 2018, 322179, 1091, 1868589694, 301
DATA, 2018, 323495, 57, 103802791, 328
DATA, 2018, 324980, 600, 1117352063, 417
DATA, 2018, 322068, 181, 261542929, 373
DATA, 2018, 320822, 91, 155149007, 314
DATA, 2018, 322106, 194, 297606976, 301
DATA, 2018, 323980, 170, 342155489, 461
DATA, 2018, 324077, 172, 244102807, 384
DATA, 2018, 324201, 571, 1114809732, 318
DATA, 2018, 324980, 1376, 2521805101, 312
DATA, 2018, 321295, 143, 227201348, 373
DATA, 2018, 321781, 193, 361334474, 301
DATA, 2018, 321908, 149, 185152881, 405
DATA, 2018, 324785, 657, 1151668766, 310
DATA, 2018, 320887, 151, 180629636, 316
DATA, 2018, 321755, 435, 653785325, 344
DATA, 2018, 322118, 414, 764560184, 342
DATA, 2018, 322118, 604, 1106574355, 330
DATA, 2018, 322625, 279, 457086753, 303
DATA, 2018, 325022, 668, 1065050284, 314
DATA, 2018, 323940, 454, 792383844, 339
DATA, 2018, 324420, 7, 11676286, 301
DATA, 2018, 324878, 1192, 2199039833, 386
DATA, 2018, 320855, 280, 443811800, 301
DATA, 2018, 321755, 250, 375881781, 375
DATA, 2018, 321973, 742, 1310266587, 418
DATA, 2018, 324237, 231, 391932083, 305
DATA, 2018, 320857, 76, 111118383, 324
DATA, 2018, 321414, 438, 749087770, 603
DATA, 2018, 324998, 290, 588261594, 339
DATA, 2018, 323487, 340, 620577973, 316
DATA, 2018, 323474, 24, 46238992, 327
DATA, 2018, 322431, 689, 1212424862, 316
DATA, 2018, 323727, 136, 252439268, 342
DATA, 2018, 324785, 77, 16484386, 308
DATA, 2018, 324791, 112, 202382345, 388
DATA, 2018, 321167, 202, 312466137, 369
DATA, 2018, 323702, 666, 1152663534, 473
DATA, 2018, 323940, 238, 374576125, 412
DATA, 2018, 324077, 456, 794178412, 328
DATA, 2018, 321961, 188, 341661008, 700
DATA, 2018, 323488, 604, 1096597301, 446
DATA, 2018, 324835, 55, 36507529, 305
DATA, 2018, 323526, 72, 112364286, 310
DATA, 2018, 324970, 1899, 3423999517, 415
DATA, 2018, 324970, 1159, 2124301054, 306
DATA, 2018, 324970, 1353, 2513075916, 312
DATA, 2018, 321138, 336, 490367003, 307
DATA, 2018, 321009, 14, 19031140, 339
DATA, 2018, 321777, 92, 144737516, 304
DATA, 2018, 321149, 1732, 2597660350, 411
DATA, 2018, 321961, 124, 229419949, 336
DATA, 2018, 320822, 499, 811078766, 391
DATA, 2018, 322625, 211, 323578589, 303
DATA, 2018, 324747, 135, 141103845, 394
DATA, 2018, 322625, 645, 1142449848, 350
DATA, 2018, 321475, 562, 897187655, 311
DATA, 2018, 321475, 1751, 2728994843, 308
DATA, 2018, 323755, 352, 601367639, 352
DATA, 2018, 324970, 682, 1256069624, 301
DATA, 2018, 322381, 145, 191879646, 417
DATA, 2018, 321730, 150, 271735073, 302
DATA, 2018, 321124, 353, 516187636, 374
DATA, 2018, 321149, 1399, 2096740838, 307
DATA, 2018, 321813, 352, 610110249, 415
DATA, 2018, 322407, 508, 885791550, 368
DATA, 2018, 324293, 715, 1337156160, 358
DATA, 2018, 324293, 969, 1801498203, 378
DATA, 2018, 324293, 606, 1127323116, 593
DATA, 2018, 324315, 129, 247204629, 349
DATA, 2018, 325022, 1347, 1894960023, 316
DATA, 2018, 325022, 1241, 1766102007, 380
DATA, 2018, 325099, 125, 238798406, 522
DATA, 2018, 322252, 345, 578392569, 330
DATA, 2018, 324201, 647, 1263815372, 311
DATA, 2018, 321295, 49, 79118316, 337
DATA, 2018, 323526, 110, 171594893, 322
DATA, 2018, 324970, 1386, 2576619930, 304
DATA, 2018, 321138, 24, 19658637, 304
DATA, 2018, 322602, 42, 80230741, 340
DATA, 2018, 322617, 380, 655824853, 319
DATA, 2018, 321121, 22, 38915939, 320
DATA, 2018, 320824, 1013, 1442818870, 306
DATA, 2018, 321433, 13, 19818115, 500
